Event,Lap,Driver,GapToLeader_Secs
Australian Grand Prix,38.0,STR,23.631
Australian Grand Prix,38.0,TSU,14.986
Australian Grand Prix,38.0,ALB,15.701
Australian Grand Prix,38.0,HUL,25.021
Australian Grand Prix,38.0,LAW,139.678
Australian Grand Prix,38.0,OCO,135.504
Australian Grand Prix,38.0,NOR,0.0
Australian Grand Prix,38.0,HAM,17.04
Australian Grand Prix,38.0,BOR,134.61
Australian Grand Prix,38.0,RUS,9.829
Australian Grand Prix,38.0,PIA,3.5300000000000002
Australian Grand Prix,38.0,BEA,138.082
Australian Grand Prix,39.0,VER,7.075
Australian Grand Prix,39.0,GAS,17.097
Australian Grand Prix,39.0,ANT,19.026
Australian Grand Prix,39.0,LEC,11.408
Australian Grand Prix,39.0,STR,21.837
Australian Grand Prix,39.0,TSU,13.272
Australian Grand Prix,39.0,ALB,14.05
Australian Grand Prix,39.0,HUL,23.041
Australian Grand Prix,39.0,LAW,114.518
Australian Grand Prix,39.0,OCO,126.011
Australian Grand Prix,39.0,NOR,0.0
Australian Grand Prix,39.0,HAM,15.431
Australian Grand Prix,39.0,BOR,109.539
Australian Grand Prix,39.0,RUS,8.919
Australian Grand Prix,39.0,PIA,3.616
Australian Grand Prix,39.0,BEA,134.864
Australian Grand Prix,40.0,VER,3.2359999999999998
Australian Grand Prix,40.0,GAS,12.236
Australian Grand Prix,40.0,ANT,13.304
Australian Grand Prix,40.0,LEC,8.056
Australian Grand Prix,40.0,STR,16.4
Australian Grand Prix,40.0,TSU,9.764
Australian Grand Prix,40.0,ALB,10.552
Australian Grand Prix,40.0,HUL,17.728
Australian Grand Prix,40.0,LAW,70.231
Australian Grand Prix,40.0,OCO,92.709
Australian Grand Prix,40.0,NOR,0.0
Australian Grand Prix,40.0,HAM,11.501
Australian Grand Prix,40.0,BOR,66.64
Australian Grand Prix,40.0,RUS,4.95
Australian Grand Prix,40.0,PIA,1.295
Australian Grand Prix,40.0,BEA,113.349
Australian Grand Prix,41.0,VER,1.303
Australian Grand Prix,41.0,GAS,4.667
Australian Grand Prix,41.0,ANT,5.587
Australian Grand Prix,41.0,LEC,2.948
Australian Grand Prix,41.0,STR,6.564
Australian Grand Prix,41.0,TSU,3.3529999999999998
Australian Grand Prix,41.0,ALB,3.758
Australian Grand Prix,41.0,HUL,7.319
Australian Grand Prix,41.0,LAW,22.74
Australian Grand Prix,41.0,OCO,48.111
Australian Grand Prix,41.0,NOR,0.0
Australian Grand Prix,41.0,HAM,4.171
Australian Grand Prix,41.0,BOR,20.828
Australian Grand Prix,41.0,RUS,2.227
Australian Grand Prix,41.0,PIA,0.911
Australian Grand Prix,41.0,BEA,68.561
Australian Grand Prix,42.0,VER,2.823
Australian Grand Prix,42.0,GAS,8.812
Australian Grand Prix,42.0,ANT,9.295
Australian Grand Prix,42.0,LEC,5.982
Australian Grand Prix,42.0,STR,10.068
Australian Grand Prix,42.0,TSU,6.702
Australian Grand Prix,42.0,ALB,7.088
Australian Grand Prix,42.0,HUL,10.994
Australian Grand Prix,42.0,LAW,23.041
Australian Grand Prix,42.0,OCO,51.078
Australian Grand Prix,42.0,NOR,0.0
Australian Grand Prix,42.0,HAM,7.882
Australian Grand Prix,42.0,BOR,21.801
Australian Grand Prix,42.0,RUS,4.6690000000000005
Australian Grand Prix,42.0,PIA,1.697
Australian Grand Prix,42.0,BEA,72.367
Australian Grand Prix,43.0,VER,3.737
Australian Grand Prix,43.0,GAS,11.665
Australian Grand Prix,43.0,ANT,12.029
Australian Grand Prix,43.0,LEC,9.086
Australian Grand Prix,43.0,STR,13.439
Australian Grand Prix,43.0,TSU,8.729
Australian Grand Prix,43.0,ALB,9.518
Australian Grand Prix,43.0,HUL,14.07
Australian Grand Prix,43.0,LAW,23.844
Australian Grand Prix,43.0,OCO,57.416
Australian Grand Prix,43.0,NOR,0.0
Australian Grand Prix,43.0,HAM,9.933
Australian Grand Prix,43.0,BOR,23.826
Australian Grand Prix,43.0,RUS,7.567
Australian Grand Prix,43.0,PIA,2.7720000000000002
Australian Grand Prix,43.0,BEA,81.257
Australian Grand Prix,44.0,VER,0.0
Australian Grand Prix,44.0,GAS,9.471
Australian Grand Prix,44.0,ANT,29.779
Australian Grand Prix,44.0,LEC,14.923
Australian Grand Prix,44.0,STR,27.651
Australian Grand Prix,44.0,TSU,6.455
Australian Grand Prix,44.0,ALB,24.327
Australian Grand Prix,44.0,HUL,30.24
Australian Grand Prix,44.0,LAW,19.65
Australian Grand Prix,44.0,OCO,60.464
Australian Grand Prix,44.0,NOR,15.061
Australian Grand Prix,44.0,HAM,8.861
Australian Grand Prix,44.0,BOR,45.882
Australian Grand Prix,44.0,RUS,23.279
Australian Grand Prix,44.0,PIA,103.303
Australian Grand Prix,44.0,BEA,113.692
Australian Grand Prix,45.0,VER,0.0
Australian Grand Prix,45.0,GAS,9.566
Australian Grand Prix,45.0,ANT,32.498
Australian Grand Prix,45.0,LEC,13.318
Australian Grand Prix,45.0,STR,32.033
Australian Grand Prix,45.0,TSU,9.564
Australian Grand Prix,45.0,ALB,28.026
Australian Grand Prix,45.0,HUL,34.503
Australian Grand Prix,45.0,LAW,24.62
Australian Grand Prix,45.0,OCO,63.849
Australian Grand Prix,45.0,NOR,18.594
Australian Grand Prix,45.0,HAM,9.032
Australian Grand Prix,45.0,BOR,49.263
Australian Grand Prix,45.0,RUS,26.735
Australian Grand Prix,45.0,PIA,108.613
Australian Grand Prix,45.0,BEA,122.595
Australian Grand Prix,46.0,VER,6.86
Australian Grand Prix,46.0,GAS,19.889
Australian Grand Prix,46.0,ANT,17.532
Australian Grand Prix,46.0,LEC,4.001
Australian Grand Prix,46.0,STR,18.648
Australian Grand Prix,46.0,TSU,4.796
Australian Grand Prix,46.0,ALB,15.075
Australian Grand Prix,46.0,HUL,19.967
Australian Grand Prix,46.0,LAW,18.331
Australian Grand Prix,46.0,OCO,99.848
Australian Grand Prix,46.0,NOR,4.415
Australian Grand Prix,46.0,HAM,0.0
Australian Grand Prix,46.0,BOR,93.517
Australian Grand Prix,46.0,RUS,12.859
Australian Grand Prix,46.0,PIA,113.889
Australian Grand Prix,46.0,BEA,142.347
Australian Grand Prix,47.0,VER,15.93
Australian Grand Prix,47.0,GAS,28.486
Australian Grand Prix,47.0,ANT,25.139
Australian Grand Prix,47.0,LEC,38.34
Australian Grand Prix,47.0,STR,26.183
Australian Grand Prix,47.0,TSU,40.001
Australian Grand Prix,47.0,ALB,22.422
Australian Grand Prix,47.0,HUL,27.003
Australian Grand Prix,47.0,LAW,50.188
Australian Grand Prix,47.0,OCO,108.931
Australian Grand Prix,47.0,NOR,0.0
Australian Grand Prix,47.0,HAM,32.55
Australian Grand Prix,47.0,RUS,17.155
Australian Grand Prix,47.0,PIA,115.916
Australian Grand Prix,47.0,BEA,142.798
Australian Grand Prix,48.0,VER,1.341
Australian Grand Prix,48.0,GAS,13.276
Australian Grand Prix,48.0,ANT,6.573
Australian Grand Prix,48.0,LEC,17.389
Australian Grand Prix,48.0,STR,8.485
Australian Grand Prix,48.0,TSU,19.292
Australian Grand Prix,48.0,ALB,4.435
Australian Grand Prix,48.0,HUL,10.083
Australian Grand Prix,48.0,OCO,78.352
Australian Grand Prix,48.0,NOR,0.0
Australian Grand Prix,48.0,HAM,14.774000000000001
Australian Grand Prix,48.0,RUS,3.289
Australian Grand Prix,48.0,PIA,81.334
Australian Grand Prix,48.0,BEA,150.591
Australian Grand Prix,49.0,VER,1.254
Australian Grand Prix,49.0,GAS,12.966
Australian Grand Prix,49.0,ANT,6.558
Australian Grand Prix,49.0,LEC,15.187
Australian Grand Prix,49.0,STR,8.629
Australian Grand Prix,49.0,TSU,16.877
Australian Grand Prix,49.0,ALB,4.118
Australian Grand Prix,49.0,HUL,9.908
Australian Grand Prix,49.0,OCO,35.116
Australian Grand Prix,49.0,NOR,0.0
Australian Grand Prix,49.0,HAM,14.37
Australian Grand Prix,49.0,RUS,2.473
Australian Grand Prix,49.0,PIA,36.795
Australian Grand Prix,49.0,BEA,116.1
Australian Grand Prix,50.0,VER,0.944
Australian Grand Prix,50.0,GAS,8.325
Australian Grand Prix,50.0,ANT,4.447
Australian Grand Prix,50.0,LEC,12.574
Australian Grand Prix,50.0,STR,5.804
Australian Grand Prix,50.0,TSU,14.583
Australian Grand Prix,50.0,ALB,3.205
Australian Grand Prix,50.0,HUL,6.957
Australian Grand Prix,50.0,OCO,15.574
Australian Grand Prix,50.0,NOR,0.0
Australian Grand Prix,50.0,HAM,9.07
Australian Grand Prix,50.0,RUS,2.383
Australian Grand Prix,50.0,PIA,18.132
Australian Grand Prix,50.0,BEA,69.892
Australian Grand Prix,51.0,VER,0.645
Australian Grand Prix,51.0,GAS,5.892
Australian Grand Prix,51.0,ANT,3.24
Australian Grand Prix,51.0,LEC,6.392
Australian Grand Prix,51.0,STR,5.473
Australian Grand Prix,51.0,TSU,7.46
Australian Grand Prix,51.0,ALB,2.204
Australian Grand Prix,51.0,HUL,5.496
Australian Grand Prix,51.0,OCO,9.059
Australian Grand Prix,51.0,NOR,0.0
Australian Grand Prix,51.0,HAM,6.203
Australian Grand Prix,51.0,RUS,1.354
Australian Grand Prix,51.0,PIA,8.229
Australian Grand Prix,51.0,BEA,30.651
Australian Grand Prix,52.0,VER,1.311
Australian Grand Prix,52.0,GAS,9.02
Australian Grand Prix,52.0,ANT,5.05
Australian Grand Prix,52.0,LEC,9.574
Australian Grand Prix,52.0,STR,7.67
Australian Grand Prix,52.0,TSU,12.071
Australian Grand Prix,52.0,ALB,4.002
Australian Grand Prix,52.0,HUL,8.233
Australian Grand Prix,52.0,OCO,14.608
Australian Grand Prix,52.0,NOR,0.0
Australian Grand Prix,52.0,HAM,10.056
Australian Grand Prix,52.0,RUS,2.49
Australian Grand Prix,52.0,PIA,12.255
Australian Grand Prix,52.0,BEA,30.711
Australian Grand Prix,53.0,VER,1.688
Australian Grand Prix,53.0,GAS,10.835
Australian Grand Prix,53.0,ANT,5.966
Australian Grand Prix,53.0,LEC,11.823
Australian Grand Prix,53.0,STR,8.746
Australian Grand Prix,53.0,TSU,16.425
Australian Grand Prix,53.0,ALB,5.437
Australian Grand Prix,53.0,HUL,9.566
Australian Grand Prix,53.0,OCO,18.708
Australian Grand Prix,53.0,NOR,0.0
Australian Grand Prix,53.0,HAM,12.613
Australian Grand Prix,53.0,RUS,3.185
Australian Grand Prix,53.0,PIA,13.582
Australian Grand Prix,53.0,BEA,31.595
Australian Grand Prix,54.0,VER,1.3599999999999999
Australian Grand Prix,54.0,GAS,16.374
Australian Grand Prix,54.0,ANT,7.1
Australian Grand Prix,54.0,LEC,13.477
Australian Grand Prix,54.0,STR,10.112
Australian Grand Prix,54.0,TSU,19.36
Australian Grand Prix,54.0,ALB,6.596
Australian Grand Prix,54.0,HUL,11.132
Australian Grand Prix,54.0,OCO,22.432
Australian Grand Prix,54.0,NOR,0.0
Australian Grand Prix,54.0,HAM,14.45
Australian Grand Prix,54.0,RUS,4.167
Australian Grand Prix,54.0,PIA,16.661
Australian Grand Prix,54.0,BEA,32.657
Australian Grand Prix,55.0,VER,0.703
Australian Grand Prix,55.0,GAS,19.495
Australian Grand Prix,55.0,ANT,8.507
Australian Grand Prix,55.0,LEC,14.257
Australian Grand Prix,55.0,STR,11.304
Australian Grand Prix,55.0,TSU,22.056
Australian Grand Prix,55.0,ALB,7.702
Australian Grand Prix,55.0,HUL,12.374
Australian Grand Prix,55.0,OCO,25.497
Australian Grand Prix,55.0,NOR,0.0
Australian Grand Prix,55.0,HAM,15.129
Australian Grand Prix,55.0,RUS,5.048
Australian Grand Prix,55.0,PIA,17.517
Australian Grand Prix,55.0,BEA,34.746
Australian Grand Prix,56.0,VER,0.628
Australian Grand Prix,56.0,GAS,22.365
Australian Grand Prix,56.0,ANT,8.66
Australian Grand Prix,56.0,LEC,16.062
Australian Grand Prix,56.0,STR,13.631
Australian Grand Prix,56.0,TSU,25.584
Australian Grand Prix,56.0,ALB,10.004
Australian Grand Prix,56.0,HUL,14.738
Australian Grand Prix,56.0,OCO,29.414
Australian Grand Prix,56.0,NOR,0.0
Australian Grand Prix,56.0,HAM,17.228
Australian Grand Prix,56.0,RUS,6.506
Australian Grand Prix,56.0,PIA,18.08
Australian Grand Prix,56.0,BEA,36.976
Australian Grand Prix,57.0,VER,0.902
Australian Grand Prix,57.0,GAS,26.551
Australian Grand Prix,57.0,ANT,10.184
Australian Grand Prix,57.0,LEC,19.9
Australian Grand Prix,57.0,STR,17.462
Australian Grand Prix,57.0,TSU,29.969
Australian Grand Prix,57.0,ALB,12.822
Australian Grand Prix,57.0,HUL,18.472
Australian Grand Prix,57.0,OCO,33.212
Australian Grand Prix,57.0,NOR,0.0
Australian Grand Prix,57.0,HAM,22.52
Australian Grand Prix,57.0,RUS,8.497
Australian Grand Prix,57.0,PIA,20.471
Australian Grand Prix,57.0,BEA,40.403
Chinese Grand Prix,1.0,PIA,0.0
Chinese Grand Prix,1.0,NOR,0.924
Chinese Grand Prix,1.0,RUS,1.938
Chinese Grand Prix,1.0,VER,3.9050000000000002
Chinese Grand Prix,1.0,OCO,6.487
Chinese Grand Prix,1.0,ANT,4.664
Chinese Grand Prix,1.0,ALB,6.929
Chinese Grand Prix,1.0,BEA,9.343
Chinese Grand Prix,1.0,STR,8.302
Chinese Grand Prix,1.0,SAI,8.968
Chinese Grand Prix,1.0,HAD,5.852
Chinese Grand Prix,1.0,LAW,10.584
Chinese Grand Prix,1.0,DOO,9.56
Chinese Grand Prix,1.0,BOR,25.313
Chinese Grand Prix,1.0,HUL,11.551
Chinese Grand Prix,1.0,TSU,5.312
Chinese Grand Prix,1.0,ALO,7.417
Chinese Grand Prix,1.0,LEC,3.419
Chinese Grand Prix,1.0,HAM,2.448
Chinese Grand Prix,1.0,GAS,7.696
Chinese Grand Prix,2.0,PIA,0.0
Chinese Grand Prix,2.0,NOR,1.086
Chinese Grand Prix,2.0,RUS,1.85
Chinese Grand Prix,2.0,VER,4.658
Chinese Grand Prix,2.0,OCO,8.042
Chinese Grand Prix,2.0,ANT,5.46
Chinese Grand Prix,2.0,ALB,8.821
Chinese Grand Prix,2.0,BEA,11.769
Chinese Grand Prix,2.0,STR,10.492
Chinese Grand Prix,2.0,SAI,11.135
Chinese Grand Prix,2.0,HAD,7.562
Chinese Grand Prix,2.0,LAW,12.673
Chinese Grand Prix,2.0,DOO,12.088
Chinese Grand Prix,2.0,BOR,44.877
Chinese Grand Prix,2.0,HUL,13.965
Chinese Grand Prix,2.0,TSU,6.509
Chinese Grand Prix,2.0,ALO,9.457
Chinese Grand Prix,2.0,LEC,4.052
Chinese Grand Prix,2.0,HAM,3.069
Chinese Grand Prix,2.0,GAS,9.95
Chinese Grand Prix,3.0,PIA,0.0
Chinese Grand Prix,3.0,NOR,0.994
Chinese Grand Prix,3.0,RUS,1.935
Chinese Grand Prix,3.0,VER,5.271
Chinese Grand Prix,3.0,OCO,9.401
Chinese Grand Prix,3.0,ANT,6.274
Chinese Grand Prix,3.0,ALB,10.227
Chinese Grand Prix,3.0,BEA,13.167
Chinese Grand Prix,3.0,STR,12.045
Chinese Grand Prix,3.0,SAI,12.716
Chinese Grand Prix,3.0,HAD,8.923
Chinese Grand Prix,3.0,LAW,14.722
Chinese Grand Prix,3.0,DOO,13.882
Chinese Grand Prix,3.0,BOR,45.153
Chinese Grand Prix,3.0,HUL,16.864
Chinese Grand Prix,3.0,TSU,7.763
Chinese Grand Prix,3.0,ALO,11.024
Chinese Grand Prix,3.0,LEC,4.45
Chinese Grand Prix,3.0,HAM,3.233
Chinese Grand Prix,3.0,GAS,11.386
Chinese Grand Prix,4.0,PIA,0.0
Chinese Grand Prix,4.0,NOR,0.909
Chinese Grand Prix,4.0,RUS,1.774
Chinese Grand Prix,4.0,VER,6.081
Chinese Grand Prix,4.0,OCO,10.518
Chinese Grand Prix,4.0,ANT,7.294
Chinese Grand Prix,4.0,ALB,11.469
Chinese Grand Prix,4.0,BEA,15.113
Chinese Grand Prix,4.0,STR,12.896
Chinese Grand Prix,4.0,SAI,13.701
Chinese Grand Prix,4.0,HAD,10.014
Chinese Grand Prix,4.0,LAW,16.532
Chinese Grand Prix,4.0,DOO,15.6
Chinese Grand Prix,4.0,BOR,45.774
Chinese Grand Prix,4.0,HUL,19.047
Chinese Grand Prix,4.0,TSU,8.721
Chinese Grand Prix,4.0,ALO,54.186
Chinese Grand Prix,4.0,LEC,4.294
Chinese Grand Prix,4.0,HAM,3.516
Chinese Grand Prix,4.0,GAS,12.283
Chinese Grand Prix,5.0,PIA,0.0
Chinese Grand Prix,5.0,NOR,0.744
Chinese Grand Prix,5.0,RUS,1.513
Chinese Grand Prix,5.0,VER,6.894
Chinese Grand Prix,5.0,OCO,11.342
Chinese Grand Prix,5.0,ANT,8.009
Chinese Grand Prix,5.0,ALB,11.933
Chinese Grand Prix,5.0,BEA,16.089
Chinese Grand Prix,5.0,STR,13.615
Chinese Grand Prix,5.0,SAI,14.406
Chinese Grand Prix,5.0,HAD,10.678
Chinese Grand Prix,5.0,LAW,17.678
Chinese Grand Prix,5.0,DOO,16.697
Chinese Grand Prix,5.0,BOR,46.584
Chinese Grand Prix,5.0,HUL,20.771
Chinese Grand Prix,5.0,TSU,9.494
Chinese Grand Prix,5.0,LEC,4.465
Chinese Grand Prix,5.0,HAM,3.2359999999999998
Chinese Grand Prix,5.0,GAS,12.729
Chinese Grand Prix,6.0,PIA,0.0
Chinese Grand Prix,6.0,NOR,1.061
Chinese Grand Prix,6.0,RUS,2.437
Chinese Grand Prix,6.0,VER,8.134
Chinese Grand Prix,6.0,OCO,12.767
Chinese Grand Prix,6.0,ANT,9.381
Chinese Grand Prix,6.0,ALB,13.517
Chinese Grand Prix,6.0,BEA,17.779
Chinese Grand Prix,6.0,STR,15.236
Chinese Grand Prix,6.0,SAI,16.046
Chinese Grand Prix,6.0,HAD,11.953
Chinese Grand Prix,6.0,LAW,19.481
Chinese Grand Prix,6.0,DOO,18.691
Chinese Grand Prix,6.0,BOR,48.181
Chinese Grand Prix,6.0,HUL,22.913
Chinese Grand Prix,6.0,TSU,11.01
Chinese Grand Prix,6.0,LEC,5.212
Chinese Grand Prix,6.0,HAM,3.918
Chinese Grand Prix,6.0,GAS,14.352
Chinese Grand Prix,7.0,PIA,0.0
Chinese Grand Prix,7.0,NOR,1.337
Chinese Grand Prix,7.0,RUS,3.003
Chinese Grand Prix,7.0,VER,8.928
Chinese Grand Prix,7.0,OCO,14.05
Chinese Grand Prix,7.0,ANT,10.448
Chinese Grand Prix,7.0,ALB,14.71
Chinese Grand Prix,7.0,BEA,19.374
Chinese Grand Prix,7.0,STR,16.377
Chinese Grand Prix,7.0,SAI,17.223
Chinese Grand Prix,7.0,HAD,13.307
Chinese Grand Prix,7.0,LAW,21.108
Chinese Grand Prix,7.0,DOO,20.189
Chinese Grand Prix,7.0,BOR,49.383
Chinese Grand Prix,7.0,HUL,24.937
Chinese Grand Prix,7.0,TSU,12.005
Chinese Grand Prix,7.0,LEC,5.772
Chinese Grand Prix,7.0,HAM,4.886
Chinese Grand Prix,7.0,GAS,15.544
Chinese Grand Prix,8.0,PIA,0.0
Chinese Grand Prix,8.0,NOR,1.431
Chinese Grand Prix,8.0,RUS,3.525
Chinese Grand Prix,8.0,VER,9.818999999999999
Chinese Grand Prix,8.0,OCO,15.203
Chinese Grand Prix,8.0,ANT,11.373
Chinese Grand Prix,8.0,ALB,15.857
Chinese Grand Prix,8.0,BEA,20.572
Chinese Grand Prix,8.0,STR,17.716
Chinese Grand Prix,8.0,SAI,18.578
Chinese Grand Prix,8.0,HAD,14.475
Chinese Grand Prix,8.0,LAW,22.092
Chinese Grand Prix,8.0,DOO,21.318
Chinese Grand Prix,8.0,BOR,50.242
Chinese Grand Prix,8.0,HUL,26.787
Chinese Grand Prix,8.0,TSU,13.211
Chinese Grand Prix,8.0,LEC,6.057
Chinese Grand Prix,8.0,HAM,5.345
Chinese Grand Prix,8.0,GAS,16.725
Chinese Grand Prix,9.0,PIA,0.0
Chinese Grand Prix,9.0,NOR,1.746
Chinese Grand Prix,9.0,RUS,3.883
Chinese Grand Prix,9.0,VER,10.849
Chinese Grand Prix,9.0,OCO,16.34
Chinese Grand Prix,9.0,ANT,12.458
Chinese Grand Prix,9.0,ALB,17.181
Chinese Grand Prix,9.0,BEA,21.727
Chinese Grand Prix,9.0,STR,18.689
Chinese Grand Prix,9.0,SAI,19.616
Chinese Grand Prix,9.0,HAD,15.525
Chinese Grand Prix,9.0,LAW,23.636
Chinese Grand Prix,9.0,DOO,22.65
Chinese Grand Prix,9.0,BOR,50.94
Chinese Grand Prix,9.0,HUL,28.63
Chinese Grand Prix,9.0,TSU,14.305
Chinese Grand Prix,9.0,LEC,6.45
Chinese Grand Prix,9.0,HAM,5.7059999999999995
Chinese Grand Prix,9.0,GAS,17.906
Chinese Grand Prix,10.0,PIA,0.0
Chinese Grand Prix,10.0,NOR,2.068
Chinese Grand Prix,10.0,RUS,4.327
Chinese Grand Prix,10.0,VER,11.919
Chinese Grand Prix,10.0,OCO,17.569
Chinese Grand Prix,10.0,ANT,13.662
Chinese Grand Prix,10.0,ALB,18.297
Chinese Grand Prix,10.0,BEA,23.134
Chinese Grand Prix,10.0,STR,20.039
Chinese Grand Prix,10.0,SAI,20.847
Chinese Grand Prix,10.0,HAD,16.468
Chinese Grand Prix,10.0,LAW,25.229
Chinese Grand Prix,10.0,DOO,24.04
Chinese Grand Prix,10.0,BOR,52.044
Chinese Grand Prix,10.0,HUL,30.351
Chinese Grand Prix,10.0,TSU,15.418
Chinese Grand Prix,10.0,LEC,7.017
Chinese Grand Prix,10.0,HAM,6.2780000000000005
Chinese Grand Prix,10.0,GAS,24.069
Chinese Grand Prix,11.0,PIA,0.0
Chinese Grand Prix,11.0,NOR,2.062
Chinese Grand Prix,11.0,RUS,4.578
Chinese Grand Prix,11.0,VER,12.949
Chinese Grand Prix,11.0,OCO,23.568
Chinese Grand Prix,11.0,ANT,14.751
Chinese Grand Prix,11.0,ALB,19.173
Chinese Grand Prix,11.0,BEA,24.154
Chinese Grand Prix,11.0,STR,21.016
Chinese Grand Prix,11.0,SAI,21.78
Chinese Grand Prix,11.0,HAD,17.579
Chinese Grand Prix,11.0,LAW,26.257
Chinese Grand Prix,11.0,DOO,29.566
Chinese Grand Prix,11.0,BOR,52.527
Chinese Grand Prix,11.0,HUL,31.725
Chinese Grand Prix,11.0,TSU,21.139
Chinese Grand Prix,11.0,LEC,7.315
Chinese Grand Prix,11.0,HAM,6.659
Chinese Grand Prix,11.0,GAS,41.355
Chinese Grand Prix,12.0,PIA,0.0
Chinese Grand Prix,12.0,NOR,2.146
Chinese Grand Prix,12.0,RUS,4.856
Chinese Grand Prix,12.0,VER,13.463
Chinese Grand Prix,12.0,OCO,40.512
Chinese Grand Prix,12.0,ANT,20.908
Chinese Grand Prix,12.0,ALB,19.936
Chinese Grand Prix,12.0,BEA,25.28
Chinese Grand Prix,12.0,STR,22.162
Chinese Grand Prix,12.0,SAI,23.31
Chinese Grand Prix,12.0,HAD,23.113
Chinese Grand Prix,12.0,LAW,27.071
Chinese Grand Prix,12.0,DOO,47.072
Chinese Grand Prix,12.0,BOR,53.284
Chinese Grand Prix,12.0,HUL,33.071
Chinese Grand Prix,12.0,TSU,39.372
Chinese Grand Prix,12.0,LEC,7.884
Chinese Grand Prix,12.0,HAM,7.276
Chinese Grand Prix,12.0,GAS,41.082
Chinese Grand Prix,13.0,PIA,0.0
Chinese Grand Prix,13.0,NOR,2.54
Chinese Grand Prix,13.0,RUS,5.112
Chinese Grand Prix,13.0,VER,18.118
Chinese Grand Prix,13.0,OCO,40.394
Chinese Grand Prix,13.0,ANT,39.961
Chinese Grand Prix,13.0,ALB,20.292
Chinese Grand Prix,13.0,BEA,26.483
Chinese Grand Prix,13.0,STR,23.17
Chinese Grand Prix,13.0,SAI,24.631
Chinese Grand Prix,13.0,HAD,42.101
Chinese Grand Prix,13.0,LAW,28.251
Chinese Grand Prix,13.0,DOO,46.879
Chinese Grand Prix,13.0,BOR,54.035
Chinese Grand Prix,13.0,HUL,34.888
Chinese Grand Prix,13.0,TSU,39.539
Chinese Grand Prix,13.0,LEC,8.443
Chinese Grand Prix,13.0,HAM,12.7
Chinese Grand Prix,13.0,GAS,41.358
Chinese Grand Prix,14.0,PIA,1.697
Chinese Grand Prix,14.0,NOR,0.0
Chinese Grand Prix,14.0,RUS,7.229
Chinese Grand Prix,14.0,VER,32.441
Chinese Grand Prix,14.0,OCO,37.977
Chinese Grand Prix,14.0,ANT,38.258
Chinese Grand Prix,14.0,ALB,17.823
Chinese Grand Prix,14.0,BEA,24.566
Chinese Grand Prix,14.0,STR,21.349
Chinese Grand Prix,14.0,SAI,22.725
Chinese Grand Prix,14.0,HAD,39.043
Chinese Grand Prix,14.0,LAW,26.123
Chinese Grand Prix,14.0,DOO,44.265
Chinese Grand Prix,14.0,BOR,52.25
Chinese Grand Prix,14.0,HUL,34.957
Chinese Grand Prix,14.0,TSU,37.394
Chinese Grand Prix,14.0,LEC,5.626
Chinese Grand Prix,14.0,HAM,27.508
Chinese Grand Prix,14.0,GAS,39.574
Chinese Grand Prix,15.0,PIA,15.958
Chinese Grand Prix,15.0,NOR,0.0
Chinese Grand Prix,15.0,RUS,18.196
Chinese Grand Prix,15.0,VER,26.494
Chinese Grand Prix,15.0,OCO,33.276
Chinese Grand Prix,15.0,ANT,33.77
Chinese Grand Prix,15.0,ALB,13.243
Chinese Grand Prix,15.0,BEA,21.238
Chinese Grand Prix,15.0,STR,17.663
Chinese Grand Prix,15.0,SAI,18.907
Chinese Grand Prix,15.0,HAD,34.744
Chinese Grand Prix,15.0,LAW,22.559
Chinese Grand Prix,15.0,DOO,39.203
Chinese Grand Prix,15.0,BOR,48.046
Chinese Grand Prix,15.0,HUL,31.511
Chinese Grand Prix,15.0,TSU,32.564
Chinese Grand Prix,15.0,LEC,5.22
Chinese Grand Prix,15.0,HAM,21.934
Chinese Grand Prix,15.0,GAS,35.384
Chinese Grand Prix,16.0,PIA,1.6179999999999999
Chinese Grand Prix,16.0,NOR,3.91
Chinese Grand Prix,16.0,RUS,3.261
Chinese Grand Prix,16.0,VER,11.771
Chinese Grand Prix,16.0,OCO,20.939
Chinese Grand Prix,16.0,ANT,21.2
Chinese Grand Prix,16.0,ALB,0.0
Chinese Grand Prix,16.0,BEA,9.086
Chinese Grand Prix,16.0,STR,5.5280000000000005
Chinese Grand Prix,16.0,SAI,6.254
