EventName,Lap,Driver,GapToLeader_Secs
Monaco Grand Prix,2.0,BOT,13.33
Monaco Grand Prix,2.0,PIA,11.269
Monaco Grand Prix,3.0,VER,0.0
Monaco Grand Prix,3.0,GAS,7.9399999999999995
Monaco Grand Prix,3.0,PER,31.602
Monaco Grand Prix,3.0,ALO,1.607
Monaco Grand Prix,3.0,LEC,6.999
Monaco Grand Prix,3.0,STR,16.8
Monaco Grand Prix,3.0,SAR,14.887
Monaco Grand Prix,3.0,MAG,15.85
Monaco Grand Prix,3.0,DEV,13.114
Monaco Grand Prix,3.0,TSU,10.207
Monaco Grand Prix,3.0,ALB,13.617
Monaco Grand Prix,3.0,ZHO,33.866
Monaco Grand Prix,3.0,HUL,35.068
Monaco Grand Prix,3.0,OCO,3.965
Monaco Grand Prix,3.0,NOR,11.361
Monaco Grand Prix,3.0,HAM,6.538
Monaco Grand Prix,3.0,SAI,5.2620000000000005
Monaco Grand Prix,3.0,RUS,9.154
Monaco Grand Prix,3.0,BOT,14.398
Monaco Grand Prix,3.0,PIA,12.727
Monaco Grand Prix,4.0,VER,0.0
Monaco Grand Prix,4.0,GAS,9.388
Monaco Grand Prix,4.0,PER,30.008
Monaco Grand Prix,4.0,ALO,2.254
Monaco Grand Prix,4.0,LEC,8.338
Monaco Grand Prix,4.0,STR,18.669
Monaco Grand Prix,4.0,SAR,17.004
Monaco Grand Prix,4.0,MAG,18.128
Monaco Grand Prix,4.0,DEV,15.361
Monaco Grand Prix,4.0,TSU,12.11
Monaco Grand Prix,4.0,ALB,15.764
Monaco Grand Prix,4.0,ZHO,32.683
Monaco Grand Prix,4.0,HUL,34.087
Monaco Grand Prix,4.0,OCO,5.15
Monaco Grand Prix,4.0,NOR,13.441
Monaco Grand Prix,4.0,HAM,7.765
Monaco Grand Prix,4.0,SAI,6.615
Monaco Grand Prix,4.0,RUS,11.055
Monaco Grand Prix,4.0,BOT,16.61
Monaco Grand Prix,4.0,PIA,15.006
Monaco Grand Prix,5.0,VER,0.0
Monaco Grand Prix,5.0,GAS,10.262
Monaco Grand Prix,5.0,PER,28.258
Monaco Grand Prix,5.0,ALO,2.174
Monaco Grand Prix,5.0,LEC,9.156
Monaco Grand Prix,5.0,STR,21.088
Monaco Grand Prix,5.0,SAR,19.199
Monaco Grand Prix,5.0,MAG,20.333
Monaco Grand Prix,5.0,DEV,17.132
Monaco Grand Prix,5.0,TSU,13.387
Monaco Grand Prix,5.0,ALB,17.712
Monaco Grand Prix,5.0,ZHO,31.59
Monaco Grand Prix,5.0,HUL,33.113
Monaco Grand Prix,5.0,OCO,6.172
Monaco Grand Prix,5.0,NOR,14.924
Monaco Grand Prix,5.0,HAM,8.482
Monaco Grand Prix,5.0,SAI,7.319
Monaco Grand Prix,5.0,RUS,11.876
Monaco Grand Prix,5.0,BOT,18.613
Monaco Grand Prix,5.0,PIA,16.694
Monaco Grand Prix,6.0,VER,0.0
Monaco Grand Prix,6.0,GAS,11.464
Monaco Grand Prix,6.0,PER,27.076
Monaco Grand Prix,6.0,ALO,2.4859999999999998
Monaco Grand Prix,6.0,LEC,10.345
Monaco Grand Prix,6.0,STR,23.233
Monaco Grand Prix,6.0,SAR,20.871
Monaco Grand Prix,6.0,MAG,22.045
Monaco Grand Prix,6.0,DEV,18.716
Monaco Grand Prix,6.0,TSU,14.477
Monaco Grand Prix,6.0,ALB,19.237
Monaco Grand Prix,6.0,ZHO,31.155
Monaco Grand Prix,6.0,HUL,32.464
Monaco Grand Prix,6.0,OCO,7.263
Monaco Grand Prix,6.0,NOR,16.329
Monaco Grand Prix,6.0,HAM,9.8
Monaco Grand Prix,6.0,SAI,8.443
Monaco Grand Prix,6.0,RUS,13.181
Monaco Grand Prix,6.0,BOT,20.138
Monaco Grand Prix,6.0,PIA,18.301
Monaco Grand Prix,7.0,VER,0.0
Monaco Grand Prix,7.0,GAS,12.435
Monaco Grand Prix,7.0,PER,26.842
Monaco Grand Prix,7.0,ALO,2.358
Monaco Grand Prix,7.0,LEC,11.357
Monaco Grand Prix,7.0,STR,25.017
Monaco Grand Prix,7.0,SAR,22.477
Monaco Grand Prix,7.0,MAG,23.924
Monaco Grand Prix,7.0,DEV,20.121
Monaco Grand Prix,7.0,TSU,15.556000000000001
Monaco Grand Prix,7.0,ALB,20.659
Monaco Grand Prix,7.0,ZHO,30.93
Monaco Grand Prix,7.0,HUL,32.164
Monaco Grand Prix,7.0,OCO,8.412
Monaco Grand Prix,7.0,NOR,17.348
Monaco Grand Prix,7.0,HAM,10.818
Monaco Grand Prix,7.0,SAI,9.507
Monaco Grand Prix,7.0,RUS,14.131
Monaco Grand Prix,7.0,BOT,21.672
Monaco Grand Prix,7.0,PIA,19.537
Monaco Grand Prix,8.0,VER,0.0
Monaco Grand Prix,8.0,GAS,14.355
Monaco Grand Prix,8.0,PER,27.382
Monaco Grand Prix,8.0,ALO,2.352
Monaco Grand Prix,8.0,LEC,13.125
Monaco Grand Prix,8.0,STR,26.353
Monaco Grand Prix,8.0,SAR,24.027
Monaco Grand Prix,8.0,MAG,25.579
Monaco Grand Prix,8.0,DEV,21.467
Monaco Grand Prix,8.0,TSU,17.11
Monaco Grand Prix,8.0,ALB,22.058
Monaco Grand Prix,8.0,ZHO,30.787
Monaco Grand Prix,8.0,HUL,32.004
Monaco Grand Prix,8.0,OCO,9.548
Monaco Grand Prix,8.0,NOR,18.602
Monaco Grand Prix,8.0,HAM,12.472
Monaco Grand Prix,8.0,SAI,10.747
Monaco Grand Prix,8.0,RUS,15.724
Monaco Grand Prix,8.0,BOT,23.049
Monaco Grand Prix,8.0,PIA,20.968
Monaco Grand Prix,9.0,VER,0.0
Monaco Grand Prix,9.0,GAS,16.112
Monaco Grand Prix,9.0,PER,28.605
Monaco Grand Prix,9.0,ALO,3.104
Monaco Grand Prix,9.0,LEC,14.903
Monaco Grand Prix,9.0,STR,27.981
Monaco Grand Prix,9.0,SAR,26.525
Monaco Grand Prix,9.0,MAG,27.462
Monaco Grand Prix,9.0,DEV,23.89
Monaco Grand Prix,9.0,TSU,18.938
Monaco Grand Prix,9.0,ALB,24.32
Monaco Grand Prix,9.0,ZHO,31.279
Monaco Grand Prix,9.0,HUL,32.406
Monaco Grand Prix,9.0,OCO,11.111
Monaco Grand Prix,9.0,NOR,20.636
Monaco Grand Prix,9.0,HAM,14.27
Monaco Grand Prix,9.0,SAI,12.022
Monaco Grand Prix,9.0,RUS,17.718
Monaco Grand Prix,9.0,BOT,25.025
Monaco Grand Prix,9.0,PIA,23.283
Monaco Grand Prix,10.0,VER,0.0
Monaco Grand Prix,10.0,GAS,17.338
Monaco Grand Prix,10.0,PER,31.308
Monaco Grand Prix,10.0,ALO,3.344
Monaco Grand Prix,10.0,LEC,16.038
Monaco Grand Prix,10.0,STR,30.79
Monaco Grand Prix,10.0,SAR,29.775
Monaco Grand Prix,10.0,MAG,30.307
Monaco Grand Prix,10.0,DEV,25.763
Monaco Grand Prix,10.0,TSU,20.551
Monaco Grand Prix,10.0,ALB,26.574
Monaco Grand Prix,10.0,ZHO,32.644
Monaco Grand Prix,10.0,HUL,33.35
Monaco Grand Prix,10.0,OCO,12.487
Monaco Grand Prix,10.0,NOR,22.605
Monaco Grand Prix,10.0,HAM,15.359
Monaco Grand Prix,10.0,SAI,13.008
Monaco Grand Prix,10.0,RUS,19.2
Monaco Grand Prix,10.0,BOT,27.468
Monaco Grand Prix,10.0,PIA,25.214
Monaco Grand Prix,11.0,VER,0.0
Monaco Grand Prix,11.0,GAS,18.847
Monaco Grand Prix,11.0,PER,34.298
Monaco Grand Prix,11.0,ALO,3.735
Monaco Grand Prix,11.0,LEC,17.342
Monaco Grand Prix,11.0,STR,33.69
Monaco Grand Prix,11.0,SAR,33.006
Monaco Grand Prix,11.0,MAG,33.273
Monaco Grand Prix,11.0,DEV,27.975
Monaco Grand Prix,11.0,TSU,22.99
Monaco Grand Prix,11.0,ALB,28.994
Monaco Grand Prix,11.0,ZHO,35.388
Monaco Grand Prix,11.0,HUL,36.088
Monaco Grand Prix,11.0,OCO,13.9
Monaco Grand Prix,11.0,NOR,24.895
Monaco Grand Prix,11.0,HAM,16.427
Monaco Grand Prix,11.0,SAI,14.415
Monaco Grand Prix,11.0,RUS,20.825
Monaco Grand Prix,11.0,BOT,29.99
Monaco Grand Prix,11.0,PIA,27.256
Monaco Grand Prix,12.0,VER,0.0
Monaco Grand Prix,12.0,GAS,20.436
Monaco Grand Prix,12.0,PER,37.738
Monaco Grand Prix,12.0,ALO,4.33
Monaco Grand Prix,12.0,LEC,18.499
Monaco Grand Prix,12.0,STR,37.336
Monaco Grand Prix,12.0,SAR,36.651
Monaco Grand Prix,12.0,MAG,36.767
Monaco Grand Prix,12.0,DEV,31.164
Monaco Grand Prix,12.0,TSU,25.624
Monaco Grand Prix,12.0,ALB,32.311
Monaco Grand Prix,12.0,ZHO,38.714
Monaco Grand Prix,12.0,HUL,39.259
Monaco Grand Prix,12.0,OCO,15.422
Monaco Grand Prix,12.0,NOR,28.179
Monaco Grand Prix,12.0,HAM,17.664
Monaco Grand Prix,12.0,SAI,16.369
Monaco Grand Prix,12.0,RUS,22.291
Monaco Grand Prix,12.0,BOT,33.203
Monaco Grand Prix,12.0,PIA,30.565
Monaco Grand Prix,13.0,VER,0.0
Monaco Grand Prix,13.0,GAS,20.715
Monaco Grand Prix,13.0,PER,41.101
Monaco Grand Prix,13.0,ALO,5.339
Monaco Grand Prix,13.0,LEC,19.083
Monaco Grand Prix,13.0,STR,40.749
Monaco Grand Prix,13.0,SAR,39.919
Monaco Grand Prix,13.0,MAG,40.219
Monaco Grand Prix,13.0,DEV,33.149
Monaco Grand Prix,13.0,TSU,26.99
Monaco Grand Prix,13.0,ALB,34.762
Monaco Grand Prix,13.0,ZHO,41.841
Monaco Grand Prix,13.0,HUL,42.649
Monaco Grand Prix,13.0,OCO,16.013
Monaco Grand Prix,13.0,NOR,29.723
Monaco Grand Prix,13.0,HAM,18.314
Monaco Grand Prix,13.0,SAI,17.221
Monaco Grand Prix,13.0,RUS,22.644
Monaco Grand Prix,13.0,BOT,35.28
Monaco Grand Prix,13.0,PIA,32.396
Monaco Grand Prix,14.0,VER,0.0
Monaco Grand Prix,14.0,GAS,22.214
Monaco Grand Prix,14.0,PER,44.319
Monaco Grand Prix,14.0,ALO,5.782
Monaco Grand Prix,14.0,LEC,20.412
Monaco Grand Prix,14.0,STR,43.979
Monaco Grand Prix,14.0,SAR,43.172
Monaco Grand Prix,14.0,MAG,43.482
Monaco Grand Prix,14.0,DEV,35.563
Monaco Grand Prix,14.0,TSU,28.406
Monaco Grand Prix,14.0,ALB,37.956
Monaco Grand Prix,14.0,ZHO,45.429
Monaco Grand Prix,14.0,HUL,46.838
Monaco Grand Prix,14.0,OCO,17.003
Monaco Grand Prix,14.0,NOR,31.514
Monaco Grand Prix,14.0,HAM,19.671
Monaco Grand Prix,14.0,SAI,18.263
Monaco Grand Prix,14.0,RUS,23.865
Monaco Grand Prix,14.0,BOT,38.282
Monaco Grand Prix,14.0,PIA,34.616
Monaco Grand Prix,15.0,VER,0.0
Monaco Grand Prix,15.0,GAS,23.419
Monaco Grand Prix,15.0,PER,47.658
Monaco Grand Prix,15.0,ALO,6.147
Monaco Grand Prix,15.0,LEC,21.645
Monaco Grand Prix,15.0,STR,47.103
Monaco Grand Prix,15.0,SAR,46.373
Monaco Grand Prix,15.0,MAG,46.69
Monaco Grand Prix,15.0,DEV,37.565
Monaco Grand Prix,15.0,TSU,29.766
Monaco Grand Prix,15.0,ALB,41.769
Monaco Grand Prix,15.0,ZHO,48.748
Monaco Grand Prix,15.0,HUL,50.731
Monaco Grand Prix,15.0,OCO,17.942
Monaco Grand Prix,15.0,NOR,33.29
Monaco Grand Prix,15.0,HAM,20.781
Monaco Grand Prix,15.0,SAI,19.067
Monaco Grand Prix,15.0,RUS,25.317
Monaco Grand Prix,15.0,BOT,42.115
Monaco Grand Prix,15.0,PIA,36.671
Monaco Grand Prix,16.0,VER,0.0
Monaco Grand Prix,16.0,GAS,24.893
Monaco Grand Prix,16.0,PER,51.321
Monaco Grand Prix,16.0,ALO,6.493
Monaco Grand Prix,16.0,LEC,23.137
Monaco Grand Prix,16.0,STR,50.824
Monaco Grand Prix,16.0,SAR,50.02
Monaco Grand Prix,16.0,MAG,50.33
Monaco Grand Prix,16.0,DEV,39.745
Monaco Grand Prix,16.0,TSU,31.188
Monaco Grand Prix,16.0,ALB,45.388
Monaco Grand Prix,16.0,ZHO,52.651
Monaco Grand Prix,16.0,HUL,54.188
Monaco Grand Prix,16.0,OCO,19.066
Monaco Grand Prix,16.0,NOR,35.454
Monaco Grand Prix,16.0,HAM,22.267
Monaco Grand Prix,16.0,SAI,20.482
Monaco Grand Prix,16.0,RUS,26.995
Monaco Grand Prix,16.0,BOT,45.771
Monaco Grand Prix,16.0,PIA,38.565
Monaco Grand Prix,17.0,VER,0.0
Monaco Grand Prix,17.0,GAS,26.023
Monaco Grand Prix,17.0,PER,55.776
Monaco Grand Prix,17.0,ALO,7.332
Monaco Grand Prix,17.0,LEC,24.511
Monaco Grand Prix,17.0,STR,55.134
Monaco Grand Prix,17.0,SAR,56.396
Monaco Grand Prix,17.0,MAG,52.676
Monaco Grand Prix,17.0,DEV,42.067
Monaco Grand Prix,17.0,TSU,32.696
Monaco Grand Prix,17.0,ALB,49.152
Monaco Grand Prix,17.0,ZHO,56.46
Monaco Grand Prix,17.0,HUL,57.499
Monaco Grand Prix,17.0,OCO,20.578
Monaco Grand Prix,17.0,NOR,37.531
Monaco Grand Prix,17.0,HAM,23.661
Monaco Grand Prix,17.0,SAI,21.982
Monaco Grand Prix,17.0,RUS,28.379
Monaco Grand Prix,17.0,BOT,49.488
Monaco Grand Prix,17.0,PIA,40.758
Monaco Grand Prix,18.0,VER,0.0
Monaco Grand Prix,18.0,GAS,27.764
Monaco Grand Prix,18.0,PER,57.156
Monaco Grand Prix,18.0,ALO,8.148
Monaco Grand Prix,18.0,LEC,26.16
Monaco Grand Prix,18.0,STR,56.191
Monaco Grand Prix,18.0,SAR,61.094
Monaco Grand Prix,18.0,MAG,54.691
Monaco Grand Prix,18.0,DEV,44.636
Monaco Grand Prix,18.0,TSU,35.01
Monaco Grand Prix,18.0,ALB,70.854
Monaco Grand Prix,18.0,ZHO,61.272
Monaco Grand Prix,18.0,HUL,61.953
Monaco Grand Prix,18.0,OCO,22.086
Monaco Grand Prix,18.0,NOR,39.829
Monaco Grand Prix,18.0,HAM,25.319
Monaco Grand Prix,18.0,SAI,23.448
Monaco Grand Prix,18.0,RUS,29.896
Monaco Grand Prix,18.0,BOT,51.54
Monaco Grand Prix,18.0,PIA,42.811
Monaco Grand Prix,19.0,VER,0.0
Monaco Grand Prix,19.0,GAS,29.05
Monaco Grand Prix,19.0,PER,58.2
Monaco Grand Prix,19.0,ALO,8.583
Monaco Grand Prix,19.0,LEC,27.527
Monaco Grand Prix,19.0,STR,57.283
Monaco Grand Prix,19.0,SAR,66.599
Monaco Grand Prix,19.0,MAG,56.313
Monaco Grand Prix,19.0,DEV,47.047
Monaco Grand Prix,19.0,TSU,36.754
Monaco Grand Prix,19.0,ALB,77.224
Monaco Grand Prix,19.0,ZHO,66.836
Monaco Grand Prix,19.0,HUL,64.966
Monaco Grand Prix,19.0,OCO,23.337
Monaco Grand Prix,19.0,NOR,42.51
Monaco Grand Prix,19.0,HAM,26.703
Monaco Grand Prix,19.0,SAI,24.624
Monaco Grand Prix,19.0,RUS,31.372
Monaco Grand Prix,19.0,BOT,52.541
Monaco Grand Prix,19.0,PIA,45.404
Monaco Grand Prix,20.0,VER,0.0
Monaco Grand Prix,20.0,GAS,30.423
Monaco Grand Prix,20.0,PER,58.965
Monaco Grand Prix,20.0,ALO,8.499
Monaco Grand Prix,20.0,LEC,28.678
Monaco Grand Prix,20.0,STR,58.13
Monaco Grand Prix,20.0,SAR,86.596
Monaco Grand Prix,20.0,MAG,57.453
Monaco Grand Prix,20.0,DEV,49.021
Monaco Grand Prix,20.0,TSU,38.671
Monaco Grand Prix,20.0,ALB,78.48
Monaco Grand Prix,20.0,ZHO,70.196
Monaco Grand Prix,20.0,HUL,65.394
Monaco Grand Prix,20.0,OCO,24.21
Monaco Grand Prix,20.0,NOR,44.281
Monaco Grand Prix,20.0,HAM,27.61
Monaco Grand Prix,20.0,SAI,25.442
Monaco Grand Prix,20.0,RUS,32.478
Monaco Grand Prix,20.0,BOT,53.351
Monaco Grand Prix,20.0,PIA,47.471
Monaco Grand Prix,21.0,VER,0.0
Monaco Grand Prix,21.0,GAS,31.43
Monaco Grand Prix,21.0,PER,60.685
Monaco Grand Prix,21.0,ALO,9.36
Monaco Grand Prix,21.0,LEC,30.002
Monaco Grand Prix,21.0,STR,59.921
Monaco Grand Prix,21.0,SAR,91.439
Monaco Grand Prix,21.0,MAG,59.45
Monaco Grand Prix,21.0,DEV,51.616
Monaco Grand Prix,21.0,TSU,41.128
Monaco Grand Prix,21.0,ALB,78.808
Monaco Grand Prix,21.0,ZHO,71.638
Monaco Grand Prix,21.0,HUL,65.792
Monaco Grand Prix,21.0,OCO,25.568
Monaco Grand Prix,21.0,NOR,46.552
Monaco Grand Prix,21.0,HAM,29.118
Monaco Grand Prix,21.0,SAI,26.645
Monaco Grand Prix,21.0,RUS,33.761
Monaco Grand Prix,21.0,BOT,54.572
Monaco Grand Prix,21.0,PIA,49.733
Monaco Grand Prix,22.0,VER,0.0
Monaco Grand Prix,22.0,GAS,32.984
Monaco Grand Prix,22.0,PER,62.829
Monaco Grand Prix,22.0,ALO,10.648
Monaco Grand Prix,22.0,LEC,31.229
Monaco Grand Prix,22.0,STR,61.81
Monaco Grand Prix,22.0,SAR,92.263
Monaco Grand Prix,22.0,MAG,61.558
Monaco Grand Prix,22.0,DEV,54.535
Monaco Grand Prix,22.0,TSU,43.621
Monaco Grand Prix,22.0,ALB,79.254
Monaco Grand Prix,22.0,ZHO,72.567
Monaco Grand Prix,22.0,HUL,66.978
Monaco Grand Prix,22.0,OCO,26.966
Monaco Grand Prix,22.0,NOR,48.775
Monaco Grand Prix,22.0,HAM,29.852
Monaco Grand Prix,22.0,SAI,27.993
Monaco Grand Prix,22.0,RUS,34.981
Monaco Grand Prix,22.0,BOT,56.173
Monaco Grand Prix,22.0,PIA,52.099
Monaco Grand Prix,23.0,VER,0.0
Monaco Grand Prix,23.0,GAS,34.322
Monaco Grand Prix,23.0,PER,64.829
Monaco Grand Prix,23.0,ALO,11.316
Monaco Grand Prix,23.0,LEC,32.547
Monaco Grand Prix,23.0,STR,64.133
Monaco Grand Prix,23.0,SAR,113.854
Monaco Grand Prix,23.0,MAG,63.88
Monaco Grand Prix,23.0,DEV,57.63
Monaco Grand Prix,23.0,TSU,46.256
Monaco Grand Prix,23.0,ALB,79.714
Monaco Grand Prix,23.0,ZHO,73.413
Monaco Grand Prix,23.0,HUL,68.383
Monaco Grand Prix,23.0,OCO,28.235
Monaco Grand Prix,23.0,NOR,50.828
Monaco Grand Prix,23.0,HAM,31.301
Monaco Grand Prix,23.0,SAI,29.395
Monaco Grand Prix,23.0,RUS,36.488
Monaco Grand Prix,23.0,BOT,58.306
Monaco Grand Prix,23.0,PIA,55.015
Monaco Grand Prix,24.0,VER,0.0
Monaco Grand Prix,24.0,GAS,35.101
Monaco Grand Prix,24.0,PER,66.655
Monaco Grand Prix,24.0,ALO,11.803
Monaco Grand Prix,24.0,LEC,33.335
Monaco Grand Prix,24.0,STR,65.774
Monaco Grand Prix,24.0,SAR,117.738
Monaco Grand Prix,24.0,MAG,65.579
Monaco Grand Prix,24.0,DEV,61.03
Monaco Grand Prix,24.0,TSU,48.772
Monaco Grand Prix,24.0,ALB,79.588
Monaco Grand Prix,24.0,ZHO,74.08
Monaco Grand Prix,24.0,HUL,69.948
Monaco Grand Prix,24.0,OCO,28.935
Monaco Grand Prix,24.0,NOR,52.711
Monaco Grand Prix,24.0,HAM,31.934
Monaco Grand Prix,24.0,SAI,30.509
Monaco Grand Prix,24.0,RUS,37.399
Monaco Grand Prix,24.0,BOT,61.576
Monaco Grand Prix,24.0,PIA,57.576
Monaco Grand Prix,25.0,VER,0.0
Monaco Grand Prix,25.0,GAS,35.458
Monaco Grand Prix,25.0,PER,68.013
Monaco Grand Prix,25.0,ALO,11.802
Monaco Grand Prix,25.0,LEC,33.771
Monaco Grand Prix,25.0,STR,67.649
Monaco Grand Prix,25.0,SAR,118.449
Monaco Grand Prix,25.0,MAG,67.09
Monaco Grand Prix,25.0,DEV,63.979
Monaco Grand Prix,25.0,TSU,50.924
Monaco Grand Prix,25.0,ALB,79.198
Monaco Grand Prix,25.0,ZHO,74.668
Monaco Grand Prix,25.0,HUL,70.995
Monaco Grand Prix,25.0,OCO,29.203
Monaco Grand Prix,25.0,NOR,54.308
Monaco Grand Prix,25.0,HAM,32.394
Monaco Grand Prix,25.0,SAI,30.79
Monaco Grand Prix,25.0,RUS,37.864
Monaco Grand Prix,25.0,BOT,64.596
Monaco Grand Prix,25.0,PIA,59.775
Monaco Grand Prix,26.0,VER,0.0
Monaco Grand Prix,26.0,GAS,36.158
Monaco Grand Prix,26.0,PER,70.678
Monaco Grand Prix,26.0,ALO,11.731
Monaco Grand Prix,26.0,LEC,34.438
Monaco Grand Prix,26.0,STR,69.363
Monaco Grand Prix,26.0,SAR,119.27
Monaco Grand Prix,26.0,MAG,68.901
Monaco Grand Prix,26.0,DEV,66.93
Monaco Grand Prix,26.0,TSU,52.984
Monaco Grand Prix,26.0,ALB,78.948
Monaco Grand Prix,26.0,ZHO,75.617
Monaco Grand Prix,26.0,HUL,72.447
Monaco Grand Prix,26.0,OCO,29.424
Monaco Grand Prix,26.0,NOR,56.163
Monaco Grand Prix,26.0,HAM,32.898
Monaco Grand Prix,26.0,SAI,30.944
Monaco Grand Prix,26.0,RUS,38.552
Monaco Grand Prix,26.0,BOT,67.606
Monaco Grand Prix,26.0,PIA,62.761
Monaco Grand Prix,27.0,VER,0.0
Monaco Grand Prix,27.0,GAS,36.911
Monaco Grand Prix,27.0,PER,72.738
Monaco Grand Prix,27.0,ALO,11.7
Monaco Grand Prix,27.0,LEC,34.781
Monaco Grand Prix,27.0,STR,71.876
Monaco Grand Prix,27.0,SAR,119.886
Monaco Grand Prix,27.0,MAG,71.491
Monaco Grand Prix,27.0,DEV,69.825
Monaco Grand Prix,27.0,TSU,54.19
Monaco Grand Prix,27.0,ALB,79.049
Monaco Grand Prix,27.0,ZHO,76.455
Monaco Grand Prix,27.0,HUL,74.144
Monaco Grand Prix,27.0,OCO,29.31
Monaco Grand Prix,27.0,NOR,58.013
Monaco Grand Prix,27.0,HAM,32.961
Monaco Grand Prix,27.0,SAI,31.003
Monaco Grand Prix,27.0,RUS,39.13
Monaco Grand Prix,27.0,BOT,70.509
Monaco Grand Prix,27.0,PIA,65.026
Monaco Grand Prix,28.0,VER,0.0
Monaco Grand Prix,28.0,GAS,36.426
Monaco Grand Prix,28.0,PER,74.579
Monaco Grand Prix,28.0,ALO,11.492
Monaco Grand Prix,28.0,LEC,34.491
Monaco Grand Prix,28.0,STR,73.966
Monaco Grand Prix,28.0,SAR,119.856
Monaco Grand Prix,28.0,MAG,73.489
Monaco Grand Prix,28.0,DEV,72.028
Monaco Grand Prix,28.0,TSU,54.789
Monaco Grand Prix,28.0,ALB,79.807
Monaco Grand Prix,28.0,ZHO,79.465
Monaco Grand Prix,28.0,HUL,75.963
Monaco Grand Prix,28.0,OCO,28.478
Monaco Grand Prix,28.0,NOR,59.014
Monaco Grand Prix,28.0,HAM,32.525
Monaco Grand Prix,28.0,SAI,30.549
Monaco Grand Prix,28.0,RUS,38.713
Monaco Grand Prix,28.0,BOT,72.592
Monaco Grand Prix,28.0,PIA,65.741
Monaco Grand Prix,29.0,VER,0.0
Monaco Grand Prix,29.0,GAS,35.798
Monaco Grand Prix,29.0,PER,76.564
Monaco Grand Prix,29.0,ALO,10.602
Monaco Grand Prix,29.0,LEC,33.555
Monaco Grand Prix,29.0,STR,75.796
Monaco Grand Prix,29.0,SAR,119.608
Monaco Grand Prix,29.0,MAG,75.398
Monaco Grand Prix,29.0,DEV,74.036
Monaco Grand Prix,29.0,TSU,54.988
Monaco Grand Prix,29.0,ALB,80.758
Monaco Grand Prix,29.0,ZHO,80.327
Monaco Grand Prix,29.0,HUL,79.374
Monaco Grand Prix,29.0,OCO,27.656
Monaco Grand Prix,29.0,NOR,59.919
Monaco Grand Prix,29.0,HAM,31.896
Monaco Grand Prix,29.0,SAI,29.719
Monaco Grand Prix,29.0,RUS,38.044
Monaco Grand Prix,29.0,BOT,74.799
Monaco Grand Prix,29.0,PIA,66.075
Monaco Grand Prix,30.0,VER,0.0
Monaco Grand Prix,30.0,GAS,34.721
Monaco Grand Prix,30.0,PER,79.175
Monaco Grand Prix,30.0,ALO,9.407
Monaco Grand Prix,30.0,LEC,32.954
Monaco Grand Prix,30.0,STR,77.496
Monaco Grand Prix,30.0,SAR,118.983
Monaco Grand Prix,30.0,MAG,76.991
Monaco Grand Prix,30.0,DEV,75.143
Monaco Grand Prix,30.0,TSU,55.163
Monaco Grand Prix,30.0,ALB,82.055
Monaco Grand Prix,30.0,ZHO,81.667
Monaco Grand Prix,30.0,HUL,80.134
Monaco Grand Prix,30.0,OCO,26.83
Monaco Grand Prix,30.0,NOR,60.327
Monaco Grand Prix,30.0,HAM,31.478
Monaco Grand Prix,30.0,SAI,28.779
Monaco Grand Prix,30.0,RUS,37.184
Monaco Grand Prix,30.0,BOT,76.032
Monaco Grand Prix,30.0,PIA,66.278
Monaco Grand Prix,31.0,VER,0.0
Monaco Grand Prix,31.0,GAS,33.995
Monaco Grand Prix,31.0,PER,79.726
Monaco Grand Prix,31.0,ALO,7.925
Monaco Grand Prix,31.0,LEC,32.089
Monaco Grand Prix,31.0,STR,80.508
Monaco Grand Prix,31.0,SAR,117.735
Monaco Grand Prix,31.0,MAG,77.526
Monaco Grand Prix,31.0,DEV,75.469
Monaco Grand Prix,31.0,TSU,54.885
Monaco Grand Prix,31.0,ALB,82.466
Monaco Grand Prix,31.0,ZHO,82.118
Monaco Grand Prix,31.0,HUL,81.149
Monaco Grand Prix,31.0,OCO,25.42
Monaco Grand Prix,31.0,NOR,60.04
Monaco Grand Prix,31.0,HAM,48.204
Monaco Grand Prix,31.0,SAI,27.503
Monaco Grand Prix,31.0,RUS,35.847
Monaco Grand Prix,31.0,BOT,76.312
Monaco Grand Prix,31.0,PIA,65.652
Monaco Grand Prix,32.0,VER,0.0
Monaco Grand Prix,32.0,GAS,32.563
Monaco Grand Prix,32.0,PER,80.517
Monaco Grand Prix,32.0,ALO,6.746
Monaco Grand Prix,32.0,LEC,30.555
Monaco Grand Prix,32.0,STR,81.079
Monaco Grand Prix,32.0,SAR,116.221
Monaco Grand Prix,32.0,MAG,80.253
Monaco Grand Prix,32.0,DEV,75.594
Monaco Grand Prix,32.0,TSU,54.588
Monaco Grand Prix,32.0,ALB,83.239
Monaco Grand Prix,32.0,ZHO,82.928
Monaco Grand Prix,32.0,HUL,82.041
Monaco Grand Prix,32.0,OCO,41.272
Monaco Grand Prix,32.0,NOR,59.138
Monaco Grand Prix,32.0,HAM,47.553
Monaco Grand Prix,32.0,SAI,25.867
Monaco Grand Prix,32.0,RUS,34.505
Monaco Grand Prix,32.0,BOT,76.966
Monaco Grand Prix,32.0,PIA,65.226
Monaco Grand Prix,33.0,VER,0.0
Monaco Grand Prix,33.0,GAS,31.067
Monaco Grand Prix,33.0,PER,83.654
Monaco Grand Prix,33.0,ALO,5.616
Monaco Grand Prix,33.0,LEC,28.772
Monaco Grand Prix,33.0,STR,82.579
Monaco Grand Prix,33.0,SAR,114.619
