Event,Lap,Driver,GapToLeader_Secs
United States Grand Prix,13.0,STR,31.613
United States Grand Prix,13.0,MAG,18.428
United States Grand Prix,13.0,TSU,19.846
United States Grand Prix,13.0,ALB,33.225
United States Grand Prix,13.0,ZHO,37.334
United States Grand Prix,13.0,HUL,22.378
United States Grand Prix,13.0,LAW,24.74
United States Grand Prix,13.0,OCO,30.322
United States Grand Prix,13.0,NOR,10.228
United States Grand Prix,13.0,COL,27.398
United States Grand Prix,13.0,SAI,7.143
United States Grand Prix,13.0,RUS,28.36
United States Grand Prix,13.0,BOT,29.108
United States Grand Prix,13.0,PIA,12.961
United States Grand Prix,14.0,VER,6.069
United States Grand Prix,14.0,GAS,18.93
United States Grand Prix,14.0,PER,22.925
United States Grand Prix,14.0,ALO,28.882
United States Grand Prix,14.0,LEC,0.0
United States Grand Prix,14.0,STR,34.475
United States Grand Prix,14.0,MAG,20.507
United States Grand Prix,14.0,TSU,21.997
United States Grand Prix,14.0,ALB,36.246
United States Grand Prix,14.0,ZHO,60.969
United States Grand Prix,14.0,HUL,24.226
United States Grand Prix,14.0,LAW,26.923000000000002
United States Grand Prix,14.0,OCO,33.371
United States Grand Prix,14.0,NOR,11.35
United States Grand Prix,14.0,COL,31.168
United States Grand Prix,14.0,SAI,7.981
United States Grand Prix,14.0,RUS,30.258
United States Grand Prix,14.0,BOT,32.033
United States Grand Prix,14.0,PIA,14.568
United States Grand Prix,15.0,VER,6.589
United States Grand Prix,15.0,GAS,20.757
United States Grand Prix,15.0,PER,24.864
United States Grand Prix,15.0,ALO,30.74
United States Grand Prix,15.0,LEC,0.0
United States Grand Prix,15.0,STR,37.151
United States Grand Prix,15.0,MAG,22.571
United States Grand Prix,15.0,TSU,23.861
United States Grand Prix,15.0,ALB,38.837
United States Grand Prix,15.0,ZHO,62.673
United States Grand Prix,15.0,HUL,26.378
United States Grand Prix,15.0,LAW,29.292
United States Grand Prix,15.0,OCO,35.874
United States Grand Prix,15.0,NOR,12.038
United States Grand Prix,15.0,COL,33.297
United States Grand Prix,15.0,SAI,8.38
United States Grand Prix,15.0,RUS,31.741
United States Grand Prix,15.0,BOT,35.075
United States Grand Prix,15.0,PIA,15.909
United States Grand Prix,16.0,VER,6.84
United States Grand Prix,16.0,GAS,22.281
United States Grand Prix,16.0,PER,26.55
United States Grand Prix,16.0,ALO,32.639
United States Grand Prix,16.0,LEC,0.0
United States Grand Prix,16.0,STR,39.68
United States Grand Prix,16.0,MAG,24.69
United States Grand Prix,16.0,TSU,25.763
United States Grand Prix,16.0,ALB,41.386
United States Grand Prix,16.0,ZHO,64.524
United States Grand Prix,16.0,HUL,28.108
United States Grand Prix,16.0,LAW,31.156
United States Grand Prix,16.0,OCO,37.998
United States Grand Prix,16.0,NOR,12.611
United States Grand Prix,16.0,COL,35.471
United States Grand Prix,16.0,SAI,8.884
United States Grand Prix,16.0,RUS,33.219
United States Grand Prix,16.0,BOT,56.945
United States Grand Prix,16.0,PIA,16.356
United States Grand Prix,17.0,VER,7.379
United States Grand Prix,17.0,GAS,24.802
United States Grand Prix,17.0,PER,28.409
United States Grand Prix,17.0,ALO,35.442
United States Grand Prix,17.0,LEC,0.0
United States Grand Prix,17.0,STR,42.113
United States Grand Prix,17.0,MAG,26.964
United States Grand Prix,17.0,TSU,29.168
United States Grand Prix,17.0,ALB,43.649
United States Grand Prix,17.0,ZHO,66.789
United States Grand Prix,17.0,HUL,29.677
United States Grand Prix,17.0,LAW,32.906
United States Grand Prix,17.0,OCO,40.208
United States Grand Prix,17.0,NOR,12.905
United States Grand Prix,17.0,COL,37.373
United States Grand Prix,17.0,SAI,9.466
United States Grand Prix,17.0,RUS,34.73
United States Grand Prix,17.0,BOT,58.125
United States Grand Prix,17.0,PIA,16.66
United States Grand Prix,18.0,VER,7.865
United States Grand Prix,18.0,GAS,26.405
United States Grand Prix,18.0,PER,29.512
United States Grand Prix,18.0,ALO,37.245
United States Grand Prix,18.0,LEC,0.0
United States Grand Prix,18.0,STR,44.547
United States Grand Prix,18.0,MAG,47.32
United States Grand Prix,18.0,TSU,32.409
United States Grand Prix,18.0,ALB,45.738
United States Grand Prix,18.0,ZHO,68.679
United States Grand Prix,18.0,HUL,32.372
United States Grand Prix,18.0,LAW,34.806
United States Grand Prix,18.0,OCO,42.442
United States Grand Prix,18.0,NOR,13.414
United States Grand Prix,18.0,COL,39.365
United States Grand Prix,18.0,SAI,9.727
United States Grand Prix,18.0,RUS,35.825
United States Grand Prix,18.0,BOT,59.452
United States Grand Prix,18.0,PIA,17.231
United States Grand Prix,19.0,VER,8.293
United States Grand Prix,19.0,GAS,52.674
United States Grand Prix,19.0,PER,30.217
United States Grand Prix,19.0,ALO,39.369
United States Grand Prix,19.0,LEC,0.0
United States Grand Prix,19.0,STR,46.564
United States Grand Prix,19.0,MAG,48.635
United States Grand Prix,19.0,TSU,55.704
United States Grand Prix,19.0,ALB,47.786
United States Grand Prix,19.0,ZHO,70.478
United States Grand Prix,19.0,HUL,33.249
United States Grand Prix,19.0,LAW,36.354
United States Grand Prix,19.0,OCO,44.406
United States Grand Prix,19.0,NOR,13.473
United States Grand Prix,19.0,COL,40.822
United States Grand Prix,19.0,SAI,10.072
United States Grand Prix,19.0,RUS,37.475
United States Grand Prix,19.0,BOT,60.768
United States Grand Prix,19.0,PIA,17.363
United States Grand Prix,20.0,VER,8.523
United States Grand Prix,20.0,GAS,54.514
United States Grand Prix,20.0,PER,30.713
United States Grand Prix,20.0,ALO,41.198
United States Grand Prix,20.0,LEC,0.0
United States Grand Prix,20.0,STR,48.409
United States Grand Prix,20.0,MAG,49.875
United States Grand Prix,20.0,TSU,57.146
United States Grand Prix,20.0,ALB,49.441
United States Grand Prix,20.0,ZHO,72.58
United States Grand Prix,20.0,HUL,33.94
United States Grand Prix,20.0,LAW,37.586
United States Grand Prix,20.0,OCO,46.077
United States Grand Prix,20.0,NOR,13.608
United States Grand Prix,20.0,COL,42.189
United States Grand Prix,20.0,SAI,10.13
United States Grand Prix,20.0,RUS,38.485
United States Grand Prix,20.0,BOT,61.849
United States Grand Prix,20.0,PIA,17.398
United States Grand Prix,21.0,VER,8.82
United States Grand Prix,21.0,GAS,56.14
United States Grand Prix,21.0,PER,31.777
United States Grand Prix,21.0,ALO,42.989
United States Grand Prix,21.0,LEC,0.0
United States Grand Prix,21.0,STR,50.319
United States Grand Prix,21.0,MAG,51.628
United States Grand Prix,21.0,TSU,58.977
United States Grand Prix,21.0,ALB,52.395
United States Grand Prix,21.0,ZHO,74.509
United States Grand Prix,21.0,HUL,34.957
United States Grand Prix,21.0,LAW,40.318
United States Grand Prix,21.0,OCO,47.817
United States Grand Prix,21.0,NOR,13.576
United States Grand Prix,21.0,COL,43.77
United States Grand Prix,21.0,SAI,11.319
United States Grand Prix,21.0,RUS,38.944
United States Grand Prix,21.0,BOT,63.263
United States Grand Prix,21.0,PIA,17.603
United States Grand Prix,22.0,VER,9.508
United States Grand Prix,22.0,GAS,57.762
United States Grand Prix,22.0,PER,33.822
United States Grand Prix,22.0,ALO,46.285
United States Grand Prix,22.0,LEC,0.0
United States Grand Prix,22.0,STR,53.565
United States Grand Prix,22.0,MAG,52.696
United States Grand Prix,22.0,TSU,60.571
United States Grand Prix,22.0,ALB,55.153
United States Grand Prix,22.0,ZHO,77.274
United States Grand Prix,22.0,HUL,36.303
United States Grand Prix,22.0,LAW,42.355
United States Grand Prix,22.0,OCO,50.036
United States Grand Prix,22.0,NOR,13.707
United States Grand Prix,22.0,COL,45.609
United States Grand Prix,22.0,SAI,29.805
United States Grand Prix,22.0,RUS,39.552
United States Grand Prix,22.0,BOT,64.85
United States Grand Prix,22.0,PIA,18.056
United States Grand Prix,23.0,VER,10.05
United States Grand Prix,23.0,GAS,58.967
United States Grand Prix,23.0,PER,34.625
United States Grand Prix,23.0,ALO,48.173
United States Grand Prix,23.0,LEC,0.0
United States Grand Prix,23.0,STR,55.924
United States Grand Prix,23.0,MAG,53.55
United States Grand Prix,23.0,TSU,62.058
United States Grand Prix,23.0,ALB,57.161
United States Grand Prix,23.0,ZHO,79.655
United States Grand Prix,23.0,HUL,37.195
United States Grand Prix,23.0,LAW,43.33
United States Grand Prix,23.0,OCO,51.878
United States Grand Prix,23.0,NOR,13.639
United States Grand Prix,23.0,COL,47.043
United States Grand Prix,23.0,SAI,28.658
United States Grand Prix,23.0,RUS,39.848
United States Grand Prix,23.0,BOT,66.11
United States Grand Prix,23.0,PIA,18.088
United States Grand Prix,24.0,VER,10.669
United States Grand Prix,24.0,GAS,60.183
United States Grand Prix,24.0,PER,35.49
United States Grand Prix,24.0,ALO,50.353
United States Grand Prix,24.0,LEC,0.0
United States Grand Prix,24.0,STR,57.903
United States Grand Prix,24.0,MAG,54.477
United States Grand Prix,24.0,TSU,63.564
United States Grand Prix,24.0,ALB,58.894
United States Grand Prix,24.0,ZHO,81.605
United States Grand Prix,24.0,HUL,37.825
United States Grand Prix,24.0,LAW,44.5
United States Grand Prix,24.0,OCO,53.668
United States Grand Prix,24.0,NOR,13.729
United States Grand Prix,24.0,COL,48.571
United States Grand Prix,24.0,SAI,28.072
United States Grand Prix,24.0,RUS,40.209
United States Grand Prix,24.0,BOT,67.558
United States Grand Prix,24.0,PIA,18.658
United States Grand Prix,25.0,VER,11.804
United States Grand Prix,25.0,GAS,61.586
United States Grand Prix,25.0,PER,36.022
United States Grand Prix,25.0,ALO,52.384
United States Grand Prix,25.0,LEC,0.0
United States Grand Prix,25.0,STR,59.954
United States Grand Prix,25.0,MAG,55.186
United States Grand Prix,25.0,TSU,65.054
United States Grand Prix,25.0,ALB,60.729
United States Grand Prix,25.0,ZHO,83.718
United States Grand Prix,25.0,HUL,38.511
United States Grand Prix,25.0,LAW,45.57
United States Grand Prix,25.0,OCO,56.478
United States Grand Prix,25.0,NOR,13.753
United States Grand Prix,25.0,COL,49.744
United States Grand Prix,25.0,SAI,27.844
United States Grand Prix,25.0,RUS,40.318
United States Grand Prix,25.0,BOT,68.884
United States Grand Prix,25.0,PIA,18.484
United States Grand Prix,26.0,VER,31.212
United States Grand Prix,26.0,GAS,63.329
United States Grand Prix,26.0,PER,36.6
United States Grand Prix,26.0,ALO,54.366
United States Grand Prix,26.0,LEC,0.0
United States Grand Prix,26.0,STR,62.956
United States Grand Prix,26.0,MAG,55.454
United States Grand Prix,26.0,TSU,65.77
United States Grand Prix,26.0,ALB,62.875
United States Grand Prix,26.0,ZHO,84.871
United States Grand Prix,26.0,HUL,38.964
United States Grand Prix,26.0,LAW,46.281
United States Grand Prix,26.0,OCO,57.814
United States Grand Prix,26.0,NOR,13.069
United States Grand Prix,26.0,COL,50.433
United States Grand Prix,26.0,SAI,26.975
United States Grand Prix,26.0,RUS,40.265
United States Grand Prix,26.0,BOT,69.512
United States Grand Prix,26.0,PIA,17.572
United States Grand Prix,27.0,VER,18.096
United States Grand Prix,27.0,GAS,53.574
United States Grand Prix,27.0,PER,44.245
United States Grand Prix,27.0,ALO,63.041
United States Grand Prix,27.0,LEC,7.36
United States Grand Prix,27.0,STR,52.993
United States Grand Prix,27.0,MAG,43.418
United States Grand Prix,27.0,TSU,54.854
United States Grand Prix,27.0,ALB,54.257
United States Grand Prix,27.0,ZHO,73.895
United States Grand Prix,27.0,HUL,27.975
United States Grand Prix,27.0,LAW,34.423
United States Grand Prix,27.0,OCO,47.013
United States Grand Prix,27.0,NOR,0.0
United States Grand Prix,27.0,COL,38.722
United States Grand Prix,27.0,SAI,13.773
United States Grand Prix,27.0,RUS,27.992
United States Grand Prix,27.0,BOT,58.219
United States Grand Prix,27.0,PIA,4.426
United States Grand Prix,28.0,VER,17.724
United States Grand Prix,28.0,GAS,55.148
United States Grand Prix,28.0,PER,44.731
United States Grand Prix,28.0,ALO,64.363
United States Grand Prix,28.0,LEC,6.866
United States Grand Prix,28.0,STR,77.068
United States Grand Prix,28.0,MAG,45.785
United States Grand Prix,28.0,TSU,57.165
United States Grand Prix,28.0,ALB,58.033
United States Grand Prix,28.0,ZHO,76.159
United States Grand Prix,28.0,HUL,51.09
United States Grand Prix,28.0,LAW,35.502
United States Grand Prix,28.0,OCO,49.226
United States Grand Prix,28.0,NOR,0.0
United States Grand Prix,28.0,COL,39.771
United States Grand Prix,28.0,SAI,13.671
United States Grand Prix,28.0,RUS,28.071
United States Grand Prix,28.0,BOT,60.087
United States Grand Prix,28.0,PIA,4.92
United States Grand Prix,29.0,VER,17.243
United States Grand Prix,29.0,GAS,56.035
United States Grand Prix,29.0,PER,44.634
United States Grand Prix,29.0,ALO,65.295
United States Grand Prix,29.0,LEC,6.385
United States Grand Prix,29.0,STR,77.095
United States Grand Prix,29.0,MAG,46.487
United States Grand Prix,29.0,TSU,58.41
United States Grand Prix,29.0,ALB,59.772
United States Grand Prix,29.0,ZHO,78.842
United States Grand Prix,29.0,HUL,52.454
United States Grand Prix,29.0,LAW,36.477
United States Grand Prix,29.0,OCO,50.872
United States Grand Prix,29.0,NOR,0.0
United States Grand Prix,29.0,COL,40.765
United States Grand Prix,29.0,SAI,13.326
United States Grand Prix,29.0,RUS,28.147
United States Grand Prix,29.0,BOT,61.837
United States Grand Prix,29.0,PIA,4.922
United States Grand Prix,30.0,VER,16.288
United States Grand Prix,30.0,GAS,57.002
United States Grand Prix,30.0,PER,44.562
United States Grand Prix,30.0,ALO,65.8
United States Grand Prix,30.0,LEC,5.714
United States Grand Prix,30.0,STR,77.774
United States Grand Prix,30.0,MAG,47.551
United States Grand Prix,30.0,TSU,59.411
United States Grand Prix,30.0,ALB,61.718
United States Grand Prix,30.0,ZHO,80.669
United States Grand Prix,30.0,HUL,53.087
United States Grand Prix,30.0,LAW,37.394
United States Grand Prix,30.0,OCO,52.619
United States Grand Prix,30.0,NOR,0.0
United States Grand Prix,30.0,COL,41.426
United States Grand Prix,30.0,SAI,12.295
United States Grand Prix,30.0,RUS,28.019
United States Grand Prix,30.0,BOT,63.317
United States Grand Prix,30.0,PIA,4.878
United States Grand Prix,31.0,VER,13.877
United States Grand Prix,31.0,GAS,56.324
United States Grand Prix,31.0,PER,42.775
United States Grand Prix,31.0,ALO,64.464
United States Grand Prix,31.0,LEC,2.912
United States Grand Prix,31.0,STR,76.393
United States Grand Prix,31.0,MAG,46.537
United States Grand Prix,31.0,TSU,58.735
United States Grand Prix,31.0,ALB,61.884
United States Grand Prix,31.0,ZHO,80.702
United States Grand Prix,31.0,HUL,51.019
United States Grand Prix,31.0,LAW,36.538
United States Grand Prix,31.0,OCO,54.559
United States Grand Prix,31.0,NOR,0.0
United States Grand Prix,31.0,COL,40.492
United States Grand Prix,31.0,SAI,10.107
United States Grand Prix,31.0,RUS,26.184
United States Grand Prix,31.0,BOT,63.222
United States Grand Prix,31.0,PIA,4.2379999999999995
United States Grand Prix,32.0,VER,11.246
United States Grand Prix,32.0,GAS,55.08
United States Grand Prix,32.0,PER,40.416
United States Grand Prix,32.0,ALO,63.327
United States Grand Prix,32.0,LEC,0.0
United States Grand Prix,32.0,STR,75.345
United States Grand Prix,32.0,MAG,44.966
United States Grand Prix,32.0,TSU,57.464
United States Grand Prix,32.0,ALB,61.444
United States Grand Prix,32.0,ZHO,80.608
United States Grand Prix,32.0,HUL,48.969
United States Grand Prix,32.0,LAW,35.252
United States Grand Prix,32.0,OCO,73.579
United States Grand Prix,32.0,NOR,17.868
United States Grand Prix,32.0,COL,39.025
United States Grand Prix,32.0,SAI,7.395
United States Grand Prix,32.0,RUS,24.0
United States Grand Prix,32.0,BOT,62.417
United States Grand Prix,32.0,PIA,3.608
United States Grand Prix,33.0,VER,11.041
United States Grand Prix,33.0,GAS,56.292
United States Grand Prix,33.0,PER,41.103
United States Grand Prix,33.0,ALO,64.851
United States Grand Prix,33.0,LEC,0.0
United States Grand Prix,33.0,STR,76.727
United States Grand Prix,33.0,MAG,45.76
United States Grand Prix,33.0,TSU,58.734
United States Grand Prix,33.0,ALB,64.114
United States Grand Prix,33.0,ZHO,82.706
United States Grand Prix,33.0,HUL,49.292
United States Grand Prix,33.0,LAW,36.506
United States Grand Prix,33.0,OCO,74.761
United States Grand Prix,33.0,NOR,17.477
United States Grand Prix,33.0,COL,40.231
United States Grand Prix,33.0,SAI,7.123
United States Grand Prix,33.0,RUS,25.341
United States Grand Prix,33.0,BOT,64.169
United States Grand Prix,33.0,PIA,23.92
United States Grand Prix,34.0,VER,11.471
United States Grand Prix,34.0,GAS,57.564
United States Grand Prix,34.0,PER,42.67
United States Grand Prix,34.0,ALO,66.503
United States Grand Prix,34.0,LEC,0.0
United States Grand Prix,34.0,STR,78.498
United States Grand Prix,34.0,MAG,46.768
United States Grand Prix,34.0,TSU,60.24
United States Grand Prix,34.0,ALB,87.03
United States Grand Prix,34.0,ZHO,85.46
United States Grand Prix,34.0,HUL,50.007
United States Grand Prix,34.0,LAW,38.322
United States Grand Prix,34.0,OCO,76.205
United States Grand Prix,34.0,NOR,16.887
United States Grand Prix,34.0,COL,41.904
United States Grand Prix,34.0,SAI,7.302
United States Grand Prix,34.0,RUS,26.779
United States Grand Prix,34.0,BOT,67.474
United States Grand Prix,34.0,PIA,23.782
United States Grand Prix,35.0,VER,11.578
United States Grand Prix,35.0,GAS,58.533
United States Grand Prix,35.0,PER,43.878
United States Grand Prix,35.0,ALO,68.837
United States Grand Prix,35.0,LEC,0.0
United States Grand Prix,35.0,STR,80.0
United States Grand Prix,35.0,MAG,47.456
United States Grand Prix,35.0,TSU,61.13
United States Grand Prix,35.0,ALB,88.162
United States Grand Prix,35.0,ZHO,88.346
United States Grand Prix,35.0,HUL,50.36
United States Grand Prix,35.0,LAW,39.909
United States Grand Prix,35.0,OCO,77.317
United States Grand Prix,35.0,NOR,15.908
United States Grand Prix,35.0,COL,43.202
United States Grand Prix,35.0,SAI,7.025
United States Grand Prix,35.0,RUS,27.807
United States Grand Prix,35.0,BOT,70.013
United States Grand Prix,35.0,PIA,22.907
United States Grand Prix,36.0,VER,11.65
United States Grand Prix,36.0,GAS,60.52
United States Grand Prix,36.0,PER,45.397
United States Grand Prix,36.0,ALO,70.407
United States Grand Prix,36.0,LEC,0.0
United States Grand Prix,36.0,STR,81.792
United States Grand Prix,36.0,MAG,48.599
United States Grand Prix,36.0,TSU,62.41
United States Grand Prix,36.0,ALB,89.24
United States Grand Prix,36.0,ZHO,115.796
United States Grand Prix,36.0,HUL,50.913
United States Grand Prix,36.0,LAW,42.608
United States Grand Prix,36.0,OCO,78.975
United States Grand Prix,36.0,NOR,15.582
United States Grand Prix,36.0,COL,44.585
United States Grand Prix,36.0,SAI,6.969
United States Grand Prix,36.0,RUS,28.316
United States Grand Prix,36.0,BOT,72.525
United States Grand Prix,36.0,PIA,22.574
United States Grand Prix,37.0,VER,12.136
United States Grand Prix,37.0,GAS,62.741
United States Grand Prix,37.0,PER,46.419
United States Grand Prix,37.0,ALO,72.54
United States Grand Prix,37.0,LEC,0.0
United States Grand Prix,37.0,STR,83.525
United States Grand Prix,37.0,MAG,50.603
United States Grand Prix,37.0,TSU,64.935
United States Grand Prix,37.0,ALB,90.395
United States Grand Prix,37.0,ZHO,117.48
United States Grand Prix,37.0,HUL,51.826
United States Grand Prix,37.0,LAW,63.729
United States Grand Prix,37.0,OCO,80.588
United States Grand Prix,37.0,NOR,15.415
United States Grand Prix,37.0,COL,47.503
United States Grand Prix,37.0,SAI,6.92
United States Grand Prix,37.0,RUS,29.29
United States Grand Prix,37.0,BOT,74.863
United States Grand Prix,37.0,PIA,22.587
United States Grand Prix,38.0,VER,12.207
United States Grand Prix,38.0,GAS,65.016
United States Grand Prix,38.0,PER,46.788
United States Grand Prix,38.0,ALO,74.11
United States Grand Prix,38.0,LEC,0.0
United States Grand Prix,38.0,STR,84.98
United States Grand Prix,38.0,MAG,51.876
United States Grand Prix,38.0,TSU,66.22
United States Grand Prix,38.0,ALB,91.515
United States Grand Prix,38.0,ZHO,119.058
United States Grand Prix,38.0,HUL,52.435
United States Grand Prix,38.0,LAW,64.064
United States Grand Prix,38.0,OCO,81.955
United States Grand Prix,38.0,NOR,14.926
United States Grand Prix,38.0,COL,49.043
United States Grand Prix,38.0,SAI,6.539
United States Grand Prix,38.0,RUS,30.051
United States Grand Prix,38.0,BOT,77.237
United States Grand Prix,38.0,PIA,22.229
United States Grand Prix,39.0,VER,12.731
United States Grand Prix,39.0,GAS,67.163
United States Grand Prix,39.0,PER,47.94
United States Grand Prix,39.0,ALO,76.355
United States Grand Prix,39.0,LEC,0.0
United States Grand Prix,39.0,STR,87.184
United States Grand Prix,39.0,MAG,72.659
United States Grand Prix,39.0,TSU,68.0
United States Grand Prix,39.0,ALB,93.212
United States Grand Prix,39.0,ZHO,123.104
United States Grand Prix,39.0,HUL,53.895
United States Grand Prix,39.0,LAW,65.626
United States Grand Prix,39.0,OCO,83.756
United States Grand Prix,39.0,NOR,15.154
United States Grand Prix,39.0,COL,51.8
United States Grand Prix,39.0,SAI,6.78
United States Grand Prix,39.0,RUS,31.214
United States Grand Prix,39.0,BOT,80.183
United States Grand Prix,39.0,PIA,22.578
United States Grand Prix,40.0,VER,13.068
United States Grand Prix,40.0,GAS,68.775
United States Grand Prix,40.0,PER,48.719
United States Grand Prix,40.0,ALO,77.995
United States Grand Prix,40.0,LEC,0.0
United States Grand Prix,40.0,STR,88.728
United States Grand Prix,40.0,MAG,73.347
United States Grand Prix,40.0,TSU,69.558
United States Grand Prix,40.0,ALB,94.591
United States Grand Prix,40.0,ZHO,124.948
United States Grand Prix,40.0,HUL,54.999
United States Grand Prix,40.0,LAW,66.374
United States Grand Prix,40.0,OCO,85.191
United States Grand Prix,40.0,NOR,15.188
United States Grand Prix,40.0,COL,72.725
United States Grand Prix,40.0,SAI,6.575
United States Grand Prix,40.0,RUS,33.568
United States Grand Prix,40.0,BOT,82.597
United States Grand Prix,40.0,PIA,23.639
United States Grand Prix,41.0,VER,13.136
United States Grand Prix,41.0,GAS,70.963
United States Grand Prix,41.0,PER,50.025
United States Grand Prix,41.0,ALO,80.635
United States Grand Prix,41.0,LEC,0.0
United States Grand Prix,41.0,STR,90.808
United States Grand Prix,41.0,MAG,74.962
United States Grand Prix,41.0,TSU,83.881
United States Grand Prix,41.0,ALB,95.602
United States Grand Prix,41.0,ZHO,126.895
United States Grand Prix,41.0,HUL,55.782
United States Grand Prix,41.0,LAW,67.128
United States Grand Prix,41.0,OCO,87.95
United States Grand Prix,41.0,NOR,14.759
United States Grand Prix,41.0,COL,73.773
United States Grand Prix,41.0,SAI,5.966
United States Grand Prix,41.0,RUS,59.386
United States Grand Prix,41.0,BOT,85.46
United States Grand Prix,41.0,PIA,23.45
United States Grand Prix,42.0,VER,13.074
United States Grand Prix,42.0,GAS,71.925
United States Grand Prix,42.0,PER,50.712
United States Grand Prix,42.0,ALO,81.901
United States Grand Prix,42.0,LEC,0.0
United States Grand Prix,42.0,STR,92.714
United States Grand Prix,42.0,MAG,75.436
United States Grand Prix,42.0,TSU,84.914
United States Grand Prix,42.0,ALB,96.664
United States Grand Prix,42.0,ZHO,128.884
United States Grand Prix,42.0,HUL,56.544
United States Grand Prix,42.0,LAW,67.358
United States Grand Prix,42.0,OCO,89.849
United States Grand Prix,42.0,NOR,14.505
United States Grand Prix,42.0,COL,74.127
United States Grand Prix,42.0,SAI,5.55
United States Grand Prix,42.0,RUS,58.863
United States Grand Prix,42.0,BOT,88.524
United States Grand Prix,42.0,PIA,23.154
United States Grand Prix,43.0,VER,13.343
United States Grand Prix,43.0,GAS,72.944
United States Grand Prix,43.0,PER,51.242
United States Grand Prix,43.0,ALO,83.198
United States Grand Prix,43.0,LEC,0.0
United States Grand Prix,43.0,STR,94.379
United States Grand Prix,43.0,MAG,76.167
United States Grand Prix,43.0,TSU,86.018
United States Grand Prix,43.0,ALB,97.76
United States Grand Prix,43.0,ZHO,130.868
United States Grand Prix,43.0,HUL,57.193
United States Grand Prix,43.0,LAW,68.205
United States Grand Prix,43.0,OCO,91.839
United States Grand Prix,43.0,NOR,14.281
United States Grand Prix,43.0,COL,74.398
United States Grand Prix,43.0,SAI,5.516
United States Grand Prix,43.0,RUS,58.724
United States Grand Prix,43.0,BOT,90.963
United States Grand Prix,43.0,PIA,22.881
United States Grand Prix,44.0,VER,13.099
United States Grand Prix,44.0,GAS,73.797
United States Grand Prix,44.0,PER,51.326
United States Grand Prix,44.0,ALO,83.953
United States Grand Prix,44.0,LEC,0.0
United States Grand Prix,44.0,STR,95.683
United States Grand Prix,44.0,MAG,76.141
United States Grand Prix,44.0,TSU,86.7
United States Grand Prix,44.0,ALB,100.278
United States Grand Prix,44.0,ZHO,132.204
United States Grand Prix,44.0,HUL,57.398
United States Grand Prix,44.0,LAW,68.565
United States Grand Prix,44.0,OCO,94.417
United States Grand Prix,44.0,NOR,13.813
United States Grand Prix,44.0,COL,74.577
United States Grand Prix,44.0,SAI,5.269
United States Grand Prix,44.0,RUS,57.853
United States Grand Prix,44.0,BOT,93.983
United States Grand Prix,44.0,PIA,22.639
United States Grand Prix,45.0,VER,13.019
United States Grand Prix,45.0,GAS,76.113
United States Grand Prix,45.0,PER,51.491
United States Grand Prix,45.0,ALO,85.603
United States Grand Prix,45.0,LEC,0.0
United States Grand Prix,45.0,STR,97.815
United States Grand Prix,45.0,MAG,76.837
United States Grand Prix,45.0,TSU,88.062
United States Grand Prix,45.0,ALB,101.89
United States Grand Prix,45.0,ZHO,133.513
United States Grand Prix,45.0,HUL,59.621
United States Grand Prix,45.0,LAW,69.3
United States Grand Prix,45.0,OCO,95.895
United States Grand Prix,45.0,NOR,13.804
United States Grand Prix,45.0,COL,74.76
United States Grand Prix,45.0,SAI,5.2
United States Grand Prix,45.0,RUS,57.467
United States Grand Prix,45.0,BOT,101.05
United States Grand Prix,45.0,PIA,22.269
United States Grand Prix,46.0,VER,12.097
United States Grand Prix,46.0,GAS,76.3
United States Grand Prix,46.0,PER,50.893
United States Grand Prix,46.0,ALO,85.966
United States Grand Prix,46.0,LEC,0.0
United States Grand Prix,46.0,STR,99.811
United States Grand Prix,46.0,MAG,76.745
United States Grand Prix,46.0,TSU,88.663
United States Grand Prix,46.0,ALB,104.446
United States Grand Prix,46.0,ZHO,134.194
United States Grand Prix,46.0,HUL,59.089
United States Grand Prix,46.0,LAW,68.742
United States Grand Prix,46.0,OCO,96.471
United States Grand Prix,46.0,NOR,12.746
United States Grand Prix,46.0,COL,73.194
United States Grand Prix,46.0,SAI,4.641
United States Grand Prix,46.0,RUS,56.072
United States Grand Prix,46.0,BOT,105.098
United States Grand Prix,46.0,PIA,21.412
United States Grand Prix,47.0,VER,12.817
United States Grand Prix,47.0,GAS,78.802
United States Grand Prix,47.0,PER,51.336
United States Grand Prix,47.0,ALO,87.028
United States Grand Prix,47.0,LEC,0.0
United States Grand Prix,47.0,STR,100.864
United States Grand Prix,47.0,MAG,77.053
United States Grand Prix,47.0,TSU,89.823
United States Grand Prix,47.0,ALB,105.527
United States Grand Prix,47.0,ZHO,135.348
United States Grand Prix,47.0,HUL,59.615
United States Grand Prix,47.0,LAW,68.902
United States Grand Prix,47.0,OCO,97.596
United States Grand Prix,47.0,NOR,13.469
United States Grand Prix,47.0,COL,72.714
United States Grand Prix,47.0,SAI,5.053
United States Grand Prix,47.0,RUS,55.391
United States Grand Prix,47.0,BOT,107.691
United States Grand Prix,47.0,PIA,21.596
United States Grand Prix,48.0,VER,13.076
United States Grand Prix,48.0,GAS,80.05
United States Grand Prix,48.0,PER,51.865
United States Grand Prix,48.0,ALO,88.353
United States Grand Prix,48.0,LEC,0.0
United States Grand Prix,48.0,STR,102.217
United States Grand Prix,48.0,MAG,77.765
United States Grand Prix,48.0,TSU,91.207
United States Grand Prix,48.0,ALB,106.419
United States Grand Prix,48.0,ZHO,137.254
